"Đại Học Kinh Tế & Quản Trị Kinh Doanh - Đại Học Thái Nguyên",'DTE',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường Ngoại Ngữ – Đại Học Thái Nguyên",'DTF',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Kỹ Thuật Công Nghiệp – Đại Học Thái Nguyên",'DTK',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Nông Lâm – Đại Học Thái Nguyên",'DTN',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Khoa Quốc Tế - Đại Học Thái Nguyên",'DTQ',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"ĐạiHọc Sư Phạm – Đại Học Thái Nguyên",'DTS',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Y Dược – Đại Học Thái Nguyên",'DTY',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Khoa Học – Đại Học Thái Nguyên",'DTZ',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Việt Bắc",'DVB',11,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Thái Nguyên",'C12',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Thái Nguyên",'CCB',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Việt Đức",'CCV',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Cơ Khí Luyện Kim",'CKL',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế – Tài Chính Thái Nguyên",'CKT',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật Việt Bắc",'CNV',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Thương Mại và Du Lịch",'CTM',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghệ và Kinh Tế Công Nghiệp",'CXD',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Thái Nguyên",'CYI',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế – Kỹ Thuật – Đại Học Thái Nguyên",'DTU',11,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Văn Hóa, Thể Thao Và Du Lịch Thanh Hóa",'DVD',38,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Hồng Đức",'HDT',38,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Tài Nguyên và Môi Trường Miền Trung",'CMM',38,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Thể DụcThể ThaoThanh Hóa",'CTO',38,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Thanh Hóa",'CYT',38,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Tiền Giang",'TTG',41,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Nông Nghiệp Nam Bộ",'CNN',41,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Tiền Giang",'CYV',41,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Trà Vinh",'DVT',27,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Y Tế Trà Vinh",'YTV',27,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Tân Trào",'TQU',62,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Tuyên Quang",'C09',62,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Cửu Long",'DCL',39,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại học Kinh Tế TPHCM - Phân hiệu Vĩnh Long",'KSV',39,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Xây Dựng Miền Tây",'MTU',39,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm Kỹ Thuật Vĩnh Long",'VLU',39,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Vĩnh Long",'C57',39,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế – Tài Chính Vĩnh Long",'CKV',39,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Cộng Đồng Vĩnh Long",'D57',39,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Trưng Vương",'DVP',60,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Đại Học Sư Phạm Hà Nội 2",'SP2',60,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Trường SĩQuan Tăng – Thiết Giáp",'TGH',60,2,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Vĩnh Phúc",'C16',60,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Kinh Tế Kỹ Thuật Vĩnh Phúc",'CKA',60,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Công Nghiệp Phúc Yên",'CPY',60,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Sư Phạm Yên Bái",'C13',22,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
"Cao Đẳng Văn Hóa Nghệ Thuật Du Lịch Yên Bái",'CVY',22,1,,,,"2022-04-15 13:43:51","2022-04-15 13:43:51"
